kind,ms,raw,min,max,range,rail_low,rail_high,status,label,placement,connected,recording,event,detail
event,0,,,,,,,GOOD WAVEFORM,ear_connected,ear,1,recording,start,ear_connected
siglab,36,482,482,482,0,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,56,451,451,482,31,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,76,408,408,482,74,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,96,439,408,482,74,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,116,455,408,482,74,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,136,492,408,492,84,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,156,495,408,495,87,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,176,491,408,495,87,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,196,515,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,216,492,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,236,494,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,256,487,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,285,452,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,305,459,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,325,514,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,345,452,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,365,463,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,385,442,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,405,470,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,425,436,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,445,447,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,465,441,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,485,438,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,505,474,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,535,468,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,555,467,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,575,470,408,515,107,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,595,531,408,531,123,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,615,548,408,548,140,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,635,551,408,551,143,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,655,591,408,591,183,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,675,598,408,598,190,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,695,579,408,598,190,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,715,553,408,598,190,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,735,517,408,598,190,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,755,528,408,598,190,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,785,475,408,598,190,0,0,FLOATING,ear_connected,ear,1,recording,,
