kind,ms,raw,min,max,range,rail_low,rail_high,status,label,placement,connected,recording,event,detail
event,0,,,,,,,GOOD WAVEFORM,none_connected,none,1,recording,start,none_connected
siglab,20,489,489,489,0,0,0,FLOATING,none_connected,none,1,recording,,
siglab,40,520,489,520,31,0,0,FLOATING,none_connected,none,1,recording,,
siglab,73,499,489,520,31,0,0,FLOATING,none_connected,none,1,recording,,
siglab,93,483,483,520,37,0,0,FLOATING,none_connected,none,1,recording,,
siglab,113,476,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,133,476,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,153,478,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,173,484,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,193,492,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,213,495,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,233,486,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,253,500,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,273,496,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,293,493,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,323,498,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,343,492,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,363,482,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,383,476,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,403,476,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,423,481,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,443,479,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,463,482,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,483,485,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,503,481,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,523,478,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,543,485,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,573,498,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,593,483,476,520,44,0,0,FLOATING,none_connected,none,1,recording,,
siglab,613,471,471,520,49,0,0,FLOATING,none_connected,none,1,recording,,
siglab,633,475,471,520,49,0,0,FLOATING,none_connected,none,1,recording,,
siglab,653,471,471,520,49,0,0,FLOATING,none_connected,none,1,recording,,
