kind,ms,raw,min,max,range,rail_low,rail_high,status,label,placement,connected,recording,event,detail
event,0,,,,,,,GOOD WAVEFORM,ear_connected,ear,1,recording,start,ear_connected
siglab,20,460,460,460,0,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,40,449,449,460,11,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,60,409,409,460,51,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,80,420,409,460,51,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,100,418,409,460,51,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,120,435,409,460,51,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,140,426,409,460,51,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,160,380,380,460,80,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,180,405,380,460,80,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,200,416,380,460,80,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,220,407,380,460,80,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,241,371,371,460,89,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,261,352,352,460,108,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,281,383,352,460,108,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,301,398,352,460,108,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,321,440,352,460,108,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,341,468,352,468,116,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,361,536,352,536,184,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,381,587,352,587,235,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,401,612,352,612,260,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,421,653,352,653,301,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,441,647,352,653,301,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,461,639,352,653,301,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,491,621,352,653,301,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,511,579,352,653,301,0,0,FLOATING,ear_connected,ear,1,recording,,
