kind,ms,raw,min,max,range,rail_low,rail_high,status,label,placement,connected,recording,event,detail
event,0,,,,,,,GOOD WAVEFORM,ear_connected,ear,1,recording,start,ear_connected
siglab,20,564,564,564,0,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,40,547,547,564,17,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,60,501,501,564,63,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,80,476,476,564,88,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,100,508,476,564,88,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,120,503,476,564,88,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,140,479,476,564,88,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,160,484,476,564,88,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,194,482,476,564,88,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,214,463,463,564,101,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,234,469,463,564,101,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,254,468,463,564,101,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,274,481,463,564,101,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,294,500,463,564,101,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,314,447,447,564,117,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,334,494,447,564,117,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,354,492,447,564,117,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,374,462,447,564,117,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,394,479,447,564,117,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,414,448,447,564,117,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,444,473,447,564,117,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,464,404,404,564,160,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,484,463,404,564,160,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,504,468,404,564,160,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,524,457,404,564,160,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,544,492,404,564,160,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,564,475,404,564,160,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,584,500,404,564,160,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,604,515,404,564,160,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,624,561,404,564,160,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,644,566,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,664,555,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,694,546,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,714,521,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,734,510,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,754,476,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,774,500,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,794,483,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,814,476,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,834,480,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,854,456,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,874,481,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,894,476,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,914,487,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,944,483,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,964,447,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,984,476,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1004,483,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1024,460,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1044,475,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1064,461,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1084,473,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1104,477,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1124,456,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1144,484,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1164,453,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1194,459,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1214,468,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1234,496,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1254,527,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1274,557,404,566,162,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1294,580,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1314,568,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1334,569,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1354,524,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1374,529,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1394,494,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1414,490,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1444,476,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1464,457,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1484,468,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1504,463,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1524,469,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1544,496,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1564,491,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1584,489,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1604,476,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1624,492,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1644,493,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1664,452,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1694,466,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1714,427,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1734,451,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1754,449,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1774,476,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1794,477,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1814,472,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1834,478,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1854,468,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1874,499,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1894,528,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1914,530,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1944,553,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1964,548,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,1984,539,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2004,547,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2024,518,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2044,508,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2064,491,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2084,471,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2104,468,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2124,475,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2144,441,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2164,454,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2194,478,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2214,464,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2234,465,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2254,492,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2274,492,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2294,488,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2314,484,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2334,483,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2354,467,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2374,487,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2394,464,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2414,452,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2444,430,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2464,450,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2484,449,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2504,498,404,580,176,0,0,FLOATING,ear_connected,ear,1,recording,,
siglab,2524,528,404,580,176,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2544,537,404,580,176,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2564,535,404,580,176,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2584,585,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2604,564,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2624,582,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2644,557,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2664,527,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2695,513,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2715,489,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2735,491,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2755,479,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2775,480,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2795,467,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2815,476,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2835,492,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2855,492,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2875,491,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2895,461,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2915,493,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2945,476,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2965,463,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,2985,446,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3005,471,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3025,484,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3045,448,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3065,478,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3085,478,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3105,474,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3125,476,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3145,460,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3165,503,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3195,559,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3215,558,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3235,576,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3255,574,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3275,582,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3295,532,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3315,556,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3335,523,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3355,503,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3375,495,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3395,469,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3415,478,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3445,440,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3465,454,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3485,458,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3505,484,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3525,492,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3545,462,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3565,483,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3585,475,404,585,181,0,0,GOOD WAVEFORM,ear_connected,ear,1,recording,,
siglab,3605,169,169,585,416,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3625,480,169,585,416,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3645,454,169,585,416,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3665,458,169,585,416,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3694,438,169,585,416,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3714,447,169,585,416,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3734,461,169,585,416,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3754,462,169,585,416,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3774,471,169,585,416,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3794,452,169,585,416,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3814,492,169,585,416,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3834,548,169,585,416,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3854,564,169,585,416,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3874,606,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3894,599,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3914,588,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3944,571,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3964,532,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,3984,539,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4004,524,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4024,505,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4044,484,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4064,488,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4084,487,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4104,470,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4124,496,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4144,460,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4164,471,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4194,486,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4214,442,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4234,459,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4254,466,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4274,470,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4294,467,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4314,439,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4334,461,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4354,460,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4374,465,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4394,452,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4414,452,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4444,428,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4464,448,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4484,469,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4504,507,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4524,556,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4544,596,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4564,578,169,606,437,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4584,610,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4604,589,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4624,559,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4644,522,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4664,495,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4694,483,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4714,449,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4734,471,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4754,439,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4774,484,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4794,485,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4814,493,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4834,494,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4854,464,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4874,494,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4894,473,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4914,488,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4944,452,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4964,421,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,4984,435,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5004,448,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5024,459,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5044,445,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5064,443,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5084,468,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5104,451,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5124,456,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5144,458,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5164,463,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5194,498,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5214,525,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5234,556,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5254,581,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5274,600,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5294,571,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5314,543,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5334,540,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
siglab,5354,509,169,610,441,0,0,MOVING,ear_connected,ear,1,recording,,
